,Description,True Label,Top1,Proba Top1,Top2,Proba Top2,Top3,Proba Top3
30804,ORGANIC SURFACE DETERGENTS,3402,8419,0.46135929226875305,8516,0.42249181866645813,8514,0.08884697407484055
262453,CARRON BOARED FULL 1.5,9504,8526,0.4367500841617584,9504,0.34337118268013,8470,0.11454556882381439
237080,MOTORCYCLE OUTER KICK,8714,4010,0.6426684260368347,8714,0.18099361658096313,4203,0.15668055415153503
243864,POLYMED URINE COLLECTION BAG,9018,4202,0.4056668281555176,6305,0.20324639976024628,3923,0.13894122838974
172391,CASTING WHEEL,8483,8483,0.3305768668651581,8478,0.17675833404064178,6804,0.08242940902709961
22306,EPIKAVIT 10 MG AMP I . M & I . V INJ,3004,3004,0.849438488483429,3003,0.14613738656044006,3822,0.0014878438087180257
173835,MINING EQUIPMENT SHAFT EXTENSION SPOOLER,8483,8481,0.07584860175848007,8487,0.06140942871570587,7318,0.03962136432528496
42782,SILAGE FILM,3920,0909,0.00466160848736763,0906,0.004660334903746843,0802,0.004609675146639347
26378,FLAVOUR BRANDY - BOLS,3302,2106,0.32751020789146423,3302,0.25198906660079956,2103,0.23123417794704437
265821,BIC,9608,8512,0.2376808226108551,8539,0.18237866461277008,9405,0.06025971844792366
194450,Garmi Gps,8526,8526,0.9656490683555603,8470,0.007724226918071508,9014,0.004697256255894899
87984,TUMBLER PURPLE GB . OB . PENGUEN ,7013,7013,0.9959408044815063,2202,0.002651856979355216,1806,0.0007844153442420065
266610,BOARD 90 X 150 CM,9610,9610,0.9987932443618774,4410,0.0002550865465309471,4911,0.0001465059322072193
195971,ANNTENNA - GPRS ANNTENNA - WIFI,8529,3912,0.6127315759658813,3920,0.1445808857679367,4805,0.14414195716381073
91609,4 CS HOSE ZINC PLATED,7307,3926,0.3010707497596741,8310,0.14523960649967194,8308,0.1402953416109085
37613,POLYVINYL CHLORIDE,3904,3105,0.02784322015941143,1101,0.021683871746063232,3912,0.020473049953579903
126956,M - KIT DF 200 / 225 / 250,8413,8413,0.670516312122345,8414,0.06995207816362381,8484,0.04100187495350838
160099,JAW CRUSHER PLATE,8474,8474,0.9951145648956299,8479,0.003261696081608534,8205,0.0006150765693746507
47250,FIBREGLASS GRATINGS,3925,8424,0.23133595287799835,8481,0.10862931609153748,8509,0.10050410032272339
143259,BUCKET ROB,8431,6505,0.03701568394899368,9607,0.03579772636294365,3926,0.024317778646945953
264391,USED HOME GYM EQUIPMENTS - HOME TRAINER,9506,9019,0.5569077730178833,9018,0.13041739165782928,9023,0.0674208402633667
23707,SKIN PREPARATION GEL YZ - 0019 135 G TUBE X 2 / SET SKINPURE,3006,3006,0.450744092464447,9018,0.44361987709999084,3005,0.0449456125497818
191442,BLUETOOTH HANDS FREE,8518,4911,0.09671563655138016,9102,0.08880669623613358,9101,0.08567941933870316
31572,GASKETS MAKER,3505,4823,0.2103607952594757,3924,0.11850830167531967,4819,0.1027577668428421
55759,SEAL L EPDM,4016,4016,0.8629550933837891,8484,0.07405401766300201,8487,0.03771672397851944
181451,BATTERY . 1152422,8507,8704,0.8940456509590149,8703,0.04957011342048645,8702,0.020937645807862282
148278,BREAD MACHINE,8438,8425,0.004379299934953451,8510,0.004356811288744211,5407,0.0038394788280129433
66418,REJECTED MATERIAL FABRICS,5515,5903,0.19997309148311615,5515,0.14254742860794067,5901,0.13903337717056274
94680,FUEL TANK ? FTMC 006,7309,8516,0.06445808708667755,8708,0.05486271157860756,8419,0.05378798767924309
6821,CADBURY ROSES CHOCOLATE TIN 800 G,1806,1806,0.9971576929092407,1905,0.002244630828499794,1904,0.00021433914662338793
261348,JUMBO BLOCKS 166 PCS,9503,3304,0.17255598306655884,3926,0.0985206663608551,2106,0.07077500224113464
202124,SIGNAL FLASHER,8536,0602,0.14974285662174225,1211,0.06734917312860489,0713,0.06311444938182831
139421,ELETRIC SCALE,8423,8423,0.9907007217407227,9016,0.008943733759224415,8479,9.768622840056196e-05
259564,REVOLVING LED LIGHT,9405,8541,0.13290908932685852,8532,0.11821483075618744,8539,0.10877854377031326
5753,FRUIT LOLLY REFILL BAG,1704,6305,0.41664421558380127,3919,0.05783938616514206,3926,0.0418606735765934
44175,B 001 7 x 5 in regular bagasse clamshell,3923,8421,0.9309670329093933,5911,0.015375714749097824,8487,0.007820293307304382
15693,BAKERS MMEALS BEEF 3.19 1 KG,2309,0207,0.016548482701182365,2004,0.015350411646068096,1102,0.014868753030896187
181380,BATTERY FOR CHERRY PICKER AND SCISSOR LIFT - NON - MF BATTERY FOR COMPACT 10,8507,8704,0.6477214694023132,8471,0.10875342786312103,8702,0.09876006841659546
109296,12 GAUGE PLATE,7616,9703,0.08413076400756836,9505,0.08157826960086823,3406,0.0652153342962265
251800,USED SMART WATCHES APPLE WATCH ,9102,8525,0.0943581685423851,9031,0.08739663660526276,9026,0.07214464992284775
105598,Non - Slip Iron Shoes,7325,3926,0.3527405858039856,7326,0.3359485864639282,3924,0.16769875586032867
163069,SECOND HAND CHAIR INJECTION MOULDS,8480,9022,0.11636490374803543,9011,0.0805133730173111,9018,0.057797621935606
258502,HEAVY DUTY SOLAR FLAIR LIGHTS 10 W,9405,8541,0.571260929107666,8507,0.1692579686641693,9405,0.06402521580457687
212450,USED SINOTRUK HOWO,8701,8511,0.6995539665222168,8701,0.20794983208179474,8704,0.019053680822253227
75079,MEN PRAYER DRESS,6210,6105,0.5162416100502014,6205,0.11267776787281036,6203,0.06634747982025146
70657,SS 21 OVERSIZED CROP,6109,6106,0.2155100256204605,6109,0.2031806856393814,6206,0.1608613282442093
240930,COACULATING ELECTRODE TELESCOPE ,9013,9024,0.302828311920166,9027,0.24179361760616302,9018,0.13449591398239136
16628,WHITE PORTLAND LIMESTONE CEMENT ACCORDING TO EN 197 - 1 CEM 11 / B - L 42 5 R EACH BAG WEIGHS 40 KG NET / 40 KG GROSS,2523,8424,0.18779698014259338,8405,0.13578388094902039,8417,0.1228039562702179
32901,AMISTAR 250 SC 4 X 5 L,3808,3808,0.9409549832344055,3824,0.04295884445309639,3402,0.007956134155392647
167142,BEARING - NEEDLE ROLLER - 3 X 38 X 18,8482,8448,0.17861704528331757,8482,0.08450666069984436,8422,0.0700700581073761
108452,ALUMINIUM ACCESSORIES SAMPLES,7609,3305,0.7968969941139221,9615,0.06346164643764496,0203,0.042138323187828064
187746,USED WAFFLE MAKER,8516,1905,0.44989633560180664,0902,0.1739751547574997,1806,0.058706119656562805
216686,USED SUBARU FORESTER CHS NO SH 5 - 021944,8703,8703,0.9999431371688843,8704,4.6964192733867094e-05,8702,4.267315944161965e-06
112968,BIT HOLDER,8205,8205,0.37566158175468445,8207,0.08540704846382141,8471,0.08445677161216736
246778,AUTOMATIC LEAK DETECTION,9026,8517,0.32950353622436523,8529,0.20486070215702057,8542,0.06310433149337769
187059,MICROWAVWE,8516,3402,0.33072587847709656,8516,0.16583427786827087,3808,0.13737110793590546
110884,CIRCLIP PLIER 7 INT ST,8203,8203,0.9993661046028137,8205,0.00018410450138617307,8467,0.00010467334504937753
106386,Other OtherTraps and sneers for the destru Reels for fire hose,7326,4016,0.48124611377716064,7320,0.09626035392284393,8431,0.07637592405080795
35749,SODIUM REAGENT FOR CLINDIAG CHEMISTRY ANALYZER,3822,2933,0.13546228408813477,2827,0.08346058428287506,2932,0.06399741023778915
82973,PLASTER & GYPSUM BOARD,6809,8544,0.937621533870697,8518,0.013949830085039139,3919,0.011015110649168491
184560,MV WIPER BLADES,8512,8512,0.9466259479522705,8708,0.03953803703188896,8714,0.00417215283960104
166543,Valve Check MF ? Hayward - USA PVC EPDM 2 5 TD 62 Ball PN 16 Stock Code 2005072,8481,8481,0.7570154666900635,8544,0.15264484286308289,3917,0.061126891523599625
84443,TILES MATERIAL CERAMIC,6907,9403,0.1300068199634552,9401,0.07537198811769485,7308,0.04164521023631096
250076,DAHOMETER GOLD DENSIMETER,9031,9031,0.6648879647254944,9027,0.11005751043558121,9026,0.10092931240797043
11613,COOPCHERRYTOMATOBASILSTIRINPAST 190 G,2103,2103,0.4917283356189728,2202,0.28619226813316345,2106,0.1827615350484848
27399,BOXES 12 X 400 ML NIVEA BODY CREAM / LOTION,3304,3304,0.7457775473594666,3808,0.15041109919548035,3307,0.0326339527964592
90862,TUBE SEM,7303,8205,0.20469506084918976,8474,0.14798669517040253,7304,0.07350987195968628
53411,C . C MOTORCYCLE TUBES,4013,4013,0.9794895648956299,5910,0.014902934432029724,4010,0.003372632199898362
240341,GOGGLES INDUSTRIAL MANUFACTURE UVEX PART NO 9301 TYPE DUST LENS COLOR CLEAR LENS TYPE PLASTI,9004,4010,0.1435021311044693,8415,0.1421011984348297,8541,0.06404869258403778
185316,INDUCTION HEATER,8514,8516,0.810034990310669,8514,0.0663491040468216,8419,0.03973688185214996
80356,SHOES SAFETY,6403,3808,0.5430695414543152,3821,0.08385182172060013,3822,0.053182296454906464
28998,COLGATE TOOTHPASTE COL TP HERBAL 175 G,3306,4818,0.13243192434310913,4823,0.08751308917999268,6307,0.07631899416446686
170970,NOT RESTRICTED AUTO SPARES PARTS,8482,8421,0.04653986543416977,8431,0.04234742000699043,8484,0.038889218121767044
32812,25000 L OF LAMBDA - CYHALOTHRIN 50 G / L EC 22066057 ,3808,3808,0.9981437921524048,3923,0.0006356248632073402,3901,0.00046083194320090115
233615,NEW CKD MOTORCYCLE HUONIAO MODEL HN 125 CHS LJEPCJL 02 MA 006769 125 CC YOM 2021,8711,8711,0.9999977350234985,6109,9.319677474195487e-07,8703,5.940772780377301e-07
228027,PISTON DODGE NITRO 480294 35 A CYLINDER 4 AVEC,8708,9403,0.04993247240781784,8516,0.04245529696345329,7321,0.031650640070438385
246236,VICAT MOULD DIN EN 196 - 3 BRASS,9024,9024,0.7308394312858582,8480,0.11191486567258835,8477,0.06982079893350601
226567,FRONT MUDGUARD UPPER WITH FLAP LH ,8708,8536,0.28806233406066895,7307,0.09610585868358612,8535,0.08386509120464325
46261,LAUNDRY BASKET - BEDDINGS,3924,3924,0.7377915382385254,3926,0.08555899560451508,9506,0.032470230013132095
90838,STICK HYDRAULIC TUBING A,7303,3917,0.7752348780632019,8544,0.03670099750161171,8481,0.020999211817979813
5753,FRUIT LOLLY REFILL BAG,1704,6305,0.41664421558380127,3919,0.05783938616514206,3926,0.0418606735765934
259939,Table Lamp - MT 3211,9405,9405,0.9989546537399292,8539,0.0009303176193498075,8528,4.351276220404543e-05
71807,MIXED CLOTHES JEANS TROUSERS T - ,6114,6114,0.5133907794952393,6109,0.20156823098659515,6404,0.06952552497386932
169653,BEARING RCT 4000 SA BRAND KOYO,8482,8430,0.5835233926773071,8431,0.12110520154237747,8455,0.03938397765159607
234682,USED MOTORCYCLE Z 850 LM,8711,4010,0.9097892642021179,4203,0.06568589061498642,5910,0.020914917811751366
163966,CYCLE VALVE,8481,4010,0.9980351328849792,5910,0.0012797144008800387,4203,0.0005619931034743786
181689,ROLLS SOLAR BATTERY AGM 12 V 220 AH AT C / 100 200 AH AT C / 10,8507,8507,0.8803418874740601,8541,0.04008932784199715,8506,0.030718781054019928
223794,A STEERING LEVER,8708,8536,0.6672812700271606,8511,0.13764439523220062,8535,0.042036108672618866
47399,Simtank,3925,2835,0.8001647591590881,2811,0.09780658781528473,2827,0.04570648446679115
246155,RUBBER MEMBRANE 70 MM DIAMETER,9024,9024,0.9680795669555664,9031,0.012658394873142242,9026,0.004315641243010759
29408,Johnsons Top - to - Toe Wash 500 ML,3307,3305,0.8397960662841797,3401,0.0864344909787178,3405,0.021120866760611534
104474,SACHET HOLDER EXOTIC MATT BLACK ,7323,8536,0.7441138029098511,8538,0.19901587069034576,8535,0.042813051491975784
247193,LIQUIFLOAT LEVEL SENSOR,9026,9026,0.98809415102005,9031,0.009257094003260136,9032,0.0012514848494902253
175958,GASKET KIT TRANSFER,8484,8484,0.974457323551178,8413,0.01108545996248722,4016,0.007588961161673069
60293,TESA TAPE,4811,3919,0.8686814904212952,9017,0.053551942110061646,5906,0.052663255482912064
1389,CO OP EDAM WEDGE 310 G,0406,0406,0.7974878549575806,1904,0.08628896623849869,0403,0.028905030339956284
218232,USED TOYOTA IST CHS NO . NCP 110 - 0013999,8703,8703,0.9836012721061707,8708,0.0038424506783485413,8421,0.0025966218672692776
131046,5 PACKAGES OF 3 AIRHANDLING UNITS,8415,8419,0.35777193307876587,9027,0.22653895616531372,9033,0.09084491431713104
167674,BEARING 32007 XJ BRAND BW,8482,8431,0.1256449818611145,8430,0.11973034590482712,8427,0.10995551943778992
87914,STORAGE BOWL ROSE PLS LID OB,7013,7013,0.9989414811134338,6911,0.00042902861605398357,7010,0.0003530716057866812
182773,ALTERNATOR 24 V 55 A,8511,8511,0.9863139390945435,8501,0.006597243715077639,8503,0.0034787815529853106
172566,CONROD,8483,8536,0.23482632637023926,8511,0.15349678695201874,7412,0.10468729585409164
82241,Cutting disc,6804,6307,0.3499490022659302,6506,0.10921794176101685,6210,0.07558134943246841
74841,Bib BABY BOY,6209,6111,0.4277110695838928,6114,0.14581184089183807,6104,0.09953037649393082
149312,23 DESIGNS POSITOVE PRINTING PURPOSE ,8443,8472,0.5856218338012695,8470,0.3322232663631439,8533,0.04564310237765312
185123,LAMP TORCHE 1400 LUMENS,8513,8513,0.9410392045974731,8530,0.014634992927312851,9405,0.014137627556920052
47081,circular swing bin,3924,3924,0.7196583151817322,3923,0.15518321096897125,7323,0.057831957936286926
169615,BEARING PU 108526 RMXW 3 BRAND KOYO,8482,2710,0.9751790165901184,8703,0.0074452925473451614,8433,0.0037892127875238657
65583,THREAD FOR MANUFACTURING OF BAG,5401,3921,0.11792773008346558,3920,0.07658801227807999,7607,0.04667340964078903
141411,PARTIAL SHIPEMENT - SUPPLYING ELECTRIC CHAIN HOIST STAHL FOR JIB CRANE CAPACITY 250 TON,8426,8705,0.3257337212562561,8430,0.30190327763557434,8408,0.18057270348072052
1810,FLOWERS,0603,4420,0.05315788835287094,7117,0.049830008298158646,4421,0.03910607472062111
236007,CRANKSHFT FOR MOTORCYCLE,8714,4010,0.39344778656959534,8714,0.29789453744888306,4203,0.19053219258785248
115060,BIT PQ GREEN P 520 RC 16 EX 10 AT 250 275 4056504,8207,8207,0.9955129027366638,8205,0.0033614246640354395,8467,0.0005448126466944814
5471,CANDY CANS,1704,1704,0.9765426516532898,2007,0.013793257996439934,1905,0.0027302915696054697
152932,CNC FIBER LASER CUTTING MACHINE,8456,9013,0.20078888535499573,9011,0.11953333020210266,9012,0.08454579859972
61683,B 4 DOCUMENT DIARY,4820,4820,0.9599435925483704,4901,0.008302755653858185,4911,0.007012398447841406
83626,Refractory bricks,6902,6902,0.16114135086536407,3907,0.10786329954862595,3214,0.10303746908903122
45317,STORAGE BASKET,3923,3923,0.30212101340293884,3926,0.29169049859046936,3924,0.1588086038827896
170063,BEARING TAPER R . 91 A 4304500,8482,8482,0.2580527365207672,8483,0.2562117874622345,8431,0.1949232518672943
105337,SOAP BASKET,7324,3401,0.9870126843452454,3402,0.00971832312643528,8450,0.001590559957548976
190051,NXR 810 K KENWOOD REPEATER S / H STORE,8517,1806,0.5194413065910339,2106,0.1487800031900406,1704,0.1207648515701294
227248,KIT BRAKE LINING T / S VOLVO FL 12 6 X 6,8708,6813,0.9510790109634399,8708,0.036883965134620667,8483,0.004773483611643314
266031,Marker Pen Black with dual pointer tip,9608,9608,0.9891862273216248,3926,0.005584847182035446,4820,0.0025628763251006603
172447,CLUTCH HALF ,8483,8483,0.8982086777687073,8708,0.03545760363340378,8448,0.0243077389895916
113649,Helicoil installation mandrel M 5,8205,8419,0.25921913981437683,8516,0.16043493151664734,8436,0.13205382227897644
21998,BELLS HEALTHCARE NERVE & BONE LINIMENT,3004,9019,0.25879308581352234,8508,0.07709632813930511,8509,0.07157468795776367
100082,PLOUGH BOLT 3 / 4,7318,7318,0.9502586722373962,7415,0.04011699557304382,8205,0.0019149701111018658
226282,EXHAUST SYSTEAM,8708,8523,0.21138995885849,4820,0.1331424117088318,8471,0.09014050662517548
222181,USED MITSUBISHI DUMP TRACK,8704,4011,0.3359606862068176,9506,0.1538512408733368,8714,0.08702374249696732
178296,GENERATING SET 34 / 31 kVA 1500 r . p . m 50 Hz 400 Vac / 230 Vac Master Silent,8502,8502,0.9921950101852417,8501,0.0045292130671441555,8511,0.002979886718094349
36773,HDPE RAFFIA HDT 10,3901,3901,0.8979935646057129,3920,0.05414586886763573,3902,0.0303480364382267
139552,SCALE 300 KGS,8423,8423,0.9920613765716553,9016,0.0037318605463951826,8472,0.0019933762960135937
192741,BLU RAY PLAYER,8521,8528,0.3790128529071808,9019,0.11390745639801025,8418,0.10196129977703094
264859,CEILING BROOM WITH SCREW TYPE,9603,9603,0.9815850257873535,8545,0.011340917088091373,9404,0.002194309839978814
53546,TUBE 10.00 - 20 LOOSE BR SPL,4013,4013,0.9998086094856262,4012,0.00017369934357702732,4011,1.4420127627090551e-05
115547,GRAPPLE BASKET CA 9109 6662 - 2 - 7 / 8 LOGAN A 7019092,8207,8517,0.9966082572937012,3919,0.0016730213537812233,8529,0.0006778181996196508
168632,BEARING 6818 VV BRAND NSK,8482,8421,0.16407133638858795,9506,0.1508730947971344,8482,0.12572602927684784
111666,4251 - 05 R - T 1 / 2 DR . EXTENSION BAR 5 CHROME,8204,8204,0.999921441078186,8607,3.000693686772138e-05,8206,1.786782559065614e-05
172908,DUMP TRUCK ACCESSORIES - LINER BUSHING,8483,8483,0.6457887291908264,8708,0.08352679759263992,8409,0.0531274788081646
103259,1 USED GAS STOVE,7321,7321,0.9747758507728577,8416,0.007419027388095856,8516,0.004938236903399229
60742,PROMOTIONAL GOODS,4818,3306,0.43458396196365356,6305,0.11767739057540894,3304,0.07491794973611832
236988,MOTORCYCLE FLASHER UNIT SILENT,8714,4010,0.777089536190033,8714,0.11699534207582474,8409,0.03853451460599899
130450,SCREW AIR COMPRESSOR KSDY - 12.5 / 10,8414,8518,0.9919123649597168,8415,0.002271993551403284,8529,0.001300572999753058
112372,SOCKET SPANNER SET 1 / 2 6 PTS,8204,8204,0.9990745782852173,8607,0.0003728843876160681,8546,7.4192532338202e-05
264122,Shoot Size 7 Los Angeles Basketball,9506,9506,0.9997798800468445,9503,5.950188642600551e-05,6404,4.21541444666218e-05
201919,ROOCKER SWITCH,8536,8412,0.18432803452014923,8430,0.17424653470516205,8459,0.14026375114917755
197759,INSURANCE PIECE 10 A,8535,8535,0.6022058725357056,8546,0.20012065768241882,8504,0.04504716023802757
77095,PRAYING WOVEN MATS SIZE 100 X 200 CM,6304,6301,0.3227294683456421,6302,0.26161861419677734,6213,0.08859812468290329
29871,HANDEX CLEANER WITH ABRASIVE GRIT TUB ,3401,8508,0.3844138979911804,8450,0.30126067996025085,8451,0.1778835505247116
139209,WASHER DISNFECTOR AUTOCLAVER WIRE FRAME BASKET,8422,7326,0.18790003657341003,7318,0.15942734479904175,7324,0.0892450213432312
82603,Academy Br CABINET SAND PAPER 80 F 7240,6805,4202,0.6530501246452332,3926,0.208848237991333,3923,0.0419686883687973
165237,RELEASING VALVE,8481,2401,0.002040419727563858,3823,0.0020360962953418493,0909,0.0019908424001187086
83262,BRAKE ROLL LINING 35 X 5,6813,7323,0.13532468676567078,3925,0.12750209867954254,3926,0.07522308081388474
28533,HER SHAMPOO,3305,1704,0.9999655485153198,1905,1.988265648833476e-05,1806,3.484631179162534e-06
134313,AUTOMOTIVE FILTERS MD 001445 BRAND TEX,8421,3506,0.4384288489818573,3910,0.10452432185411453,5911,0.0795804113149643
101397,Sock . head cap ISO 4762 - M 10 x 45 zn 8.8,7318,7318,0.9995811581611633,7415,0.00028068936080671847,7319,5.667012737831101e-05
213625,NISSAN CARAVAN WAGON,8703,8703,0.22957882285118103,8702,0.22351804375648499,8704,0.09723617136478424
262546,GAME CONSOLE DECORATIONS,9504,9031,0.4496544301509857,9027,0.10095322132110596,9032,0.07001553475856781
54826,NEOPRENE RUBBER STEREOS 6 8 POINT,4016,6307,0.08609924465417862,4203,0.07097858190536499,4015,0.04632750526070595
211043,Container 3 All items are packed into CNT 003,8609,8609,0.48588690161705017,8421,0.1695125252008438,8419,0.10976924002170563
131609,GAS MELTING FURNACE,8417,8417,0.5700380206108093,8514,0.15234559774398804,8416,0.09767837822437286
70578,S 21 2 PK HEART VEST,6109,6109,0.7558273673057556,6106,0.0556938610970974,6108,0.05320075526833534
267025,HAIR CLASP,9615,9615,0.9818858504295349,6704,0.0038872906006872654,6304,0.003688730066642165
25032,PAINT AND VANISHES ON ACRYLIC POLYMERS,3209,2208,0.496553510427475,3405,0.4238559901714325,3402,0.01896088384091854
195636,TV 130 X 75 CM,8528,8528,0.9960665106773376,9403,0.00350076612085104,8471,0.0003249041619710624
153509,Hydraulic hand press,8462,6307,0.19863125681877136,6217,0.11214133352041245,9605,0.05297045782208443
227774,OIL RADIATORS,8708,5911,0.05384591594338417,8421,0.032019663602113724,4016,0.02865423820912838
34886,CD 3200 HGB NC LYSE 3.8 L,3822,3822,0.66703200340271,3002,0.220785990357399,3808,0.06732513010501862
175355,articulation head,8483,8515,0.16953839361667633,8541,0.055679671466350555,8538,0.054995883256196976
141004,ENGINE CRANE,8425,8408,0.45155107975006104,8409,0.15752960741519928,8407,0.08824998140335083
217261,USED TOYOTA ALPHARD CHASS ANH 10 - 0149841 YEAR 2006,8703,8703,0.8025650382041931,8421,0.050132159143686295,8716,0.020715313032269478
246039,CBR STRENGTH TESTER,9024,9024,0.41069769859313965,9031,0.2800980806350708,9030,0.24447357654571533
13038,STICKERS AND WATER,2201,3919,0.7172479629516602,4811,0.16754379868507385,4821,0.07410437613725662
100934,SLOTTED COUNTERSUNK RAISE,7318,3808,0.3236181437969208,2936,0.09076731652021408,3822,0.058540236204862595
97074,ALLEN BOLT HEXAGONAL BOLT & NUT,7318,7318,0.899836003780365,7415,0.06649499386548996,8708,0.004166439641267061
150969,USED PRINTER EPSON L 382,8443,8533,0.37516292929649353,8534,0.1922900527715683,8472,0.16809892654418945
101845,WASHER DD 150,7318,7318,0.46255359053611755,4016,0.13144712150096893,8422,0.08193837851285934
100963,SOCKET CAP SCREW BSW 2470 - 12.9 1 / 2 - 12 X 2,7318,7315,0.1291884332895279,8413,0.12248870730400085,8467,0.10801053047180176
201655,Plastic case circuit breaker,8536,8544,0.9986899495124817,7413,0.0008405105327256024,8507,0.00010757501877378672
176013,GASKET SLEEVE MORRIS 8055 31301 L 20096,8484,4016,0.8420981764793396,4008,0.059703417122364044,8484,0.042966172099113464
59234,WASTE PAPER OVER ISSUE NEWSPAPER IN BUNDLES ,4707,4202,0.9421513080596924,6305,0.024995537474751472,3926,0.01171621959656477
254005,BENNETT TRACK ARM CHAIR,9403,3922,0.10594744235277176,8509,0.10255008190870285,8481,0.09287425130605698
990,PATE GRANDMERE PATE ARDENNES PATE 112175 G,0403,0403,0.883973240852356,0406,0.04968900606036186,1905,0.043762706220149994
159371,SINO TRACTOR SPARE 10 Howo front covers,8473,8421,0.16558432579040527,4016,0.05499107390642166,5911,0.054342374205589294
199635,EC 100308,8536,8536,0.5514360666275024,8504,0.059783052653074265,8538,0.058696117252111435
156709,ET 480 KB DFN BL KB GB,8471,8471,0.8325387239456177,8473,0.11155243963003159,8523,0.02448492869734764
41297,SMALL PUZZLES FLOOR MATS,3918,9503,0.9193423986434937,7117,0.02875668555498123,9504,0.015006686560809612
256287,USED CHILDREN CHAIRS - MIDDLE SIZE,9403,3917,0.3908246159553528,8481,0.19878166913986206,7307,0.07082247734069824
220084,USED TOYTA IST 2005,8703,9032,0.2621014416217804,9026,0.2501998543739319,8536,0.09741995483636856
66627,NON WOVEN TAPES,5603,3005,0.44142210483551025,6307,0.21623238921165466,4803,0.05032559111714363
155093,JIG SAW MACHINE 4 - 4,8467,8202,0.3945100009441376,8461,0.12307081371545792,8203,0.09595437347888947
3370,SEMOLINA SOOJI ,1103,7304,0.18368150293827057,8431,0.094963438808918,7307,0.08447068929672241
137127,OILFILTER CT HEAT EXCH ANRR 00,8421,8421,0.32008180022239685,8487,0.1418137401342392,8422,0.061196234077215195
143583,COVER LINER R 55 400 CVD,8431,8409,0.9164853692054749,8412,0.02568242698907852,8474,0.015252317301928997
204482,020 - 1 X 50 MM BRASS ROD TO CABLE CLAMP U TYPE,8538,8431,0.570704460144043,7326,0.18081875145435333,8474,0.11903585493564606
227090,INNER FENDER,8708,8708,0.9176375269889832,8714,0.05695825442671776,6813,0.008956984616816044
139117,Sisal Fiber Polisher,8422,3006,0.9192042946815491,3005,0.04113969951868057,9018,0.028440406545996666
15680,ANIMAL FOOD / PET FOOD DOG & CAT ,2309,2309,0.9565109610557556,3902,0.026542548090219498,3901,0.00684893224388361
118069,CABIN LOCKCAR 16180003,8301,2922,0.06862357258796692,3822,0.05560268461704254,2936,0.05474555119872093
252409,USED CHURCH MUSICAL EQUIPMENTS AND ACCESSORIES,9209,9206,0.7211493849754333,9209,0.1109497919678688,9205,0.09494433552026749
207989,CABLE ABS LAMP,8544,8512,0.3230651319026947,9405,0.23356808722019196,8539,0.11336725205183029
238930,CHARGER OIL RETURN,8716,8706,0.045510489493608475,8707,0.04543454945087433,8705,0.04250551760196686
233982,NEW HONDA MOTORCYCLE CHASS NO LALJA 4091 L 3131161,8711,8711,0.9996680021286011,8703,0.00032725470373407006,6109,4.063198957737768e-06
219278,USED TOYOTA RACTIS COLOUR,8703,9032,0.18962298333644867,8419,0.14118385314941406,9029,0.13080815970897675
219538,USED TOYOTA SIENTA CHASS NCP 81 - 0099980 YEAR 2005,8703,8421,0.26627254486083984,8415,0.1500227004289627,8803,0.11403089016675949
39546,Elbow LW - AQUAFIT - 50 mm,3917,3917,0.5124306082725525,7307,0.4570647180080414,7326,0.010440681129693985
135119,ELEMENT PRIMARY - OUTER,8421,8412,0.3077024519443512,8409,0.17909467220306396,8503,0.11535993218421936
159396,SPORTS EQUIP - SNOW BOARD BOOTS,8473,6405,0.006093655712902546,6403,0.005988400895148516,6309,0.0056387390941381454
247589,SENSOR OIL LEVEL,9026,9026,0.9572181701660156,9017,0.012027909979224205,9031,0.01191084086894989
169138,BEARING H 314 BRAND KG,8482,8430,0.23364929854869843,8478,0.0879829153418541,8429,0.06180529296398163
75895,Kitchen Co Kitchen Apron,6217,6912,0.12325117737054825,6304,0.12286371737718582,7323,0.100641168653965
201553,PROTECTING BOXES WITH ACCESSORIE,8536,4819,0.11685959249734879,3306,0.11350755393505096,6305,0.09394679963588715
240370,MEDLEY Medley 3 Pack Kids Goggles Asso,9004,9506,0.5912033915519714,6114,0.09084656089544296,6404,0.07354298233985901
223783,9963087 POWER TAKEOFF SET,8708,8708,0.9286994934082031,8716,0.03521758317947388,7007,0.004838768858462572
178437,USED CATERPILLAR GENERATOR MODEL - DE 165 - C 150 KVA / 120 KW - SR ECW 03732 YOM - 2018,8502,8502,0.17073366045951843,8405,0.1093752533197403,8515,0.09296520054340363
190218,PANASONIC HYBRID IP PBX MODEL NO . KX - NS 500 BX,8517,8538,0.3591442108154297,8537,0.2557882070541382,8536,0.20842188596725464
258853,LED LIGHTS 3 W WARM,9405,9405,0.9394767880439758,8539,0.05905254930257797,8528,0.0004858313768636435
56414,ADVERTISING MATERIAL BAG,4202,4911,0.3697839677333832,3926,0.08406733721494675,9022,0.07906544208526611
250881,WHEEL ALIGNER 3 D,9031,8708,0.5843381285667419,8714,0.21385331451892853,8512,0.1385183483362198
113388,FIREFIGHTTING BLOWER,8205,8414,0.19528599083423615,8424,0.12043440341949463,8468,0.04947274550795555
13941,WOW HYDRATE PROTEIN SUMMER FRUITS SF 0922,2202,2103,0.9079931974411011,2202,0.05874323099851608,1806,0.01773860678076744
86885,MOTORCYCLE SIDE MIRROR KL,7009,7009,0.9746590852737427,6506,0.007439520210027695,6307,0.007161029148846865
